cod_ibge;msau39;msau3911;msau3912;msau3913;msau3914;msau3915;msau3916;msau3917;msau3918;mppm01;mppm11;mppm13;mppm20;mppm23
2413359;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2413409;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2413508;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não
2413557;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
2413607;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não
2413706;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2413805;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2413904;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim
2414001;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2414100;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2414159;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2414209;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
2414308;Sim;Sim;Sim;Não;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Não;Não
2414407;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim
2414456;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
2414506;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2414605;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
2414704;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2414753;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
2414803;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2414902;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não
2415008;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2500106;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não
2500205;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2500304;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2500403;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não
2500502;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2500536;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não
2500577;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2500601;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2500700;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não
2500734;Sim;Sim;Sim;Sim;Não;Sim;Sim;Não;Não;Sim;Não;Não;Não;Não
2500775;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Não
2500809;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não
2500908;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2501104;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2501153;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não
2501203;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
2501302;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Sim;Sim;Não;Não
2501351;Sim;Sim;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim
2501401;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2501500;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não
2501534;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2501575;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2501609;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Sim;Sim;Não;Não
2501708;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Sim;Sim;Não;Não
2501807;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim
2501906;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Sim
2502003;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2502052;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim
2502102;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
2502151;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2502201;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2502300;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Sim;Não;Não
2502409;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2502508;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Sim;Sim;Não;Não;Sim
2502607;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2502706;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não
2502805;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2502904;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2503001;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Sim
2503100;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não
2503209;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Sim;Sim;Não;Sim
2503308;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Sim;Sim;Não;Sim
2503407;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2503506;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2503555;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não
2503605;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2503704;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Sim;Não;Sim
2503753;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não
2503803;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2503902;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
2504009;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim
2504033;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Sim
2504074;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2504108;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2504157;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2504207;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Sim;Não;Não;Não
2504306;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Não;Não;Não
2504355;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Não;Não;Não
2504405;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2504504;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2504603;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Sim;Não;Não;Sim
2504702;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2504801;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não
2504900;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2505006;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Sim;Sim;Sim;Não;Não
2505105;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Sim;Não;Sim
2505204;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não
2505238;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2505279;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2505303;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
2505352;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não
2505402;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não
2505501;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2505600;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2505709;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2505808;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Não
2505907;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não
2506004;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
2506103;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não
2506202;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
2506251;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2506301;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim
2506400;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não
2506509;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2506608;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2506707;Sim;Sim;Sim;Sim;Não;Não;Sim;Sim;Não;Não;Não;Sim;Não;Não
2506806;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Sim
2506905;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2507002;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2507101;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
2507200;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Sim;Não;Não
2507309;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2507408;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não
2507507;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Sim;Sim;Não;Sim
2507606;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2507705;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim
2507804;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Sim;Não;Não;Não
2507903;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2508000;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não
2508109;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2508208;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;Não
2508307;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2508406;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2508505;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2508554;Sim;Sim;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não
2508604;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Sim;Não;Não;Sim
2508703;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Sim;Não;Não;Não
2508802;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2508901;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Sim;Sim;Não;Sim
2509008;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não
2509057;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Sim
2509107;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2509156;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2509305;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Não;Não
2509339;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não
2509370;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
2509396;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2509404;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2509503;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2509602;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Sim;Não;Não
2509701;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim
2509800;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não
2509909;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2510006;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2510105;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2510204;Sim;Sim;Sim;Não;Sim;Sim;Não;Não;Sim;Não;Não;Não;Não;Não
2510303;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2510402;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2510501;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2510600;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2510659;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2510709;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não
2510808;Sim;Sim;Sim;Não;Não;Não;Não;Sim;Não;Sim;Não;Sim;Não;Sim
2510907;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
2511004;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;Não
2511103;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Sim;Não;Não;Não
2511202;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2511301;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Sim;Não;Não;Sim
2511400;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Sim;Sim;Não;Sim
2511509;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não
2511608;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não
2511707;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;Não
2511806;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2511905;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2512002;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2512036;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não
2512077;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Sim;Não;Não
2512101;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Sim;Sim;Não;Não
2512200;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não
2512309;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim
2512408;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim
2512507;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Sim
2512606;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2512705;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim
2512721;Sim;Sim;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não
2512747;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2512754;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2512762;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2512788;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2512804;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não
2512903;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Sim;Não;Não
2513000;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Não
2513109;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2513158;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2513208;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não
2513307;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Não
2513356;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2513406;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Sim;Sim;Não;Sim
2513505;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não
2513604;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2513653;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Sim
2513703;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Sim;Não;Sim
2513802;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não
2513851;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2513901;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim
2513927;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2513968;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não
2513984;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2514008;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2514107;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2514206;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não
2514305;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2514404;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2514453;Sim;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não
2514503;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não
2514552;Sim;Sim;Sim;Sim;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não
2514651;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2514701;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Sim;Sim;Sim;Não;Sim
2514800;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2514909;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Sim;Sim;Não;Não
2515005;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2515104;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Sim
2515203;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não
2515302;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Sim
2515401;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Sim;Não;Não
2515500;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2515609;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não
2515708;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2515807;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Sim
2515906;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2515930;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não
2515971;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não
2516003;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim
2516102;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2516151;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Sim;Não;Não;Não
2516201;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim
2516300;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não
2516409;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2516508;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Não;Não;Não;Não;Não
2516607;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2516706;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não
2516755;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2516805;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não
2516904;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2517001;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não
2517100;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Sim;Não;Não
2517209;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2517407;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não
2600054;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Não;Não;Sim
2600104;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Sim;Sim;Não;Sim
2600203;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Sim;Sim;Não;Não
2600302;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Sim
2600401;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Sim;Não;Sim;Não;Sim
2600500;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Sim;Não;Não;Sim
2600609;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Sim;Sim;Não;Não;Não
2600708;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Sim;Sim;Não;Não;Sim
2600807;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não
2600906;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não
2601003;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Sim;Não;Não;Não
2601052;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Sim;Sim;Não;Não;Não
2601102;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Não;Não;Sim
2601201;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Sim
2601300;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não
2601409;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Sim
2601508;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Sim;Não;Não;Não
2601607;Sim;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Sim;Sim;Sim;Não;Não
2601706;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não
2601805;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Sim;Não;Não;Não
2601904;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Sim
2602001;Sim;Sim;Sim;Sim;Sim;Sim;Não;Sim;Sim;Sim;Não;Sim;Não;Sim
2602100;Sim;Sim;Sim;Sim;Não;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não
