UF;Municipio;Codigo_TOM_SERPRO;cod_IBGE
BA;BANZAE;3261;2902658
BA;BOMJESUSDASERRA;3263;2903953
BA;BONITO;3265;2904050
BA;CABACEIRASDOPARAGUACU;3267;2904852
BA;CAETANOS;3269;2905156
BA;CARAIBAS;3271;2906899
BA;CATURAMA;3273;2907558
BA;FEIRADAMATA;3275;2910776
BA;IGRAPIUNA;3277;2913457
BA;ITABELA;3279;2914653
BA;ITAGUACUDABAHIA;3281;2915353
BA;ITATIM;3283;2916856
BA;IUIU;3285;2917334
BA;JUCURUCU;3287;2918456
BA;LAGOAREAL;3289;2918753
BA;LAGEDODOTABOCAL;3291;2919058
BA;MADREDEDEUS;3293;2919926
BA;MATINA;3295;2921054
BA;MIRANTE;3297;2921450
BA;MULUNGUDOMORRO;3299;2922052
BA;ABAIRA;3301;2900108
BA;ABARE;3303;2900207
BA;ACAJUTIBA;3305;2900306
BA;AGUAFRIA;3307;2900405
BA;ERICOCARDOSO;3309;2900504
BA;AIQUARA;3311;2900603
BA;ALAGOINHAS;3313;2900702
BA;ALCOBACA;3315;2900801
BA;ALMADINA;3317;2900900
BA;AMARGOSA;3319;2901007
BA;AMELIARODRIGUES;3321;2901106
BA;ANAGE;3323;2901205
BA;ANDARAI;3325;2901304
BA;ANGICAL;3327;2901403
BA;ANGUERA;3329;2901502
BA;ANTAS;3331;2901601
BA;ANTONIOCARDOSO;3333;2901700
BA;ANTONIOGONCALVES;3335;2901809
BA;APORA;3337;2901908
BA;ARACATU;3339;2902005
BA;ARACI;3341;2902104
BA;ARAMARI;3343;2902203
BA;ARATUIPE;3345;2902302
BA;AURELINOLEAL;3347;2902401
BA;BAIANOPOLIS;3349;2902500
BA;BAIXAGRANDE;3351;2902609
BA;BARRA;3353;2902708
BA;BARRADAESTIVA;3355;2902807
BA;BARRADOCHOCA;3357;2902906
BA;BARRADOMENDES;3359;2903003
BA;BARRADOROCHA;3361;2903102
BA;BARREIRAS;3363;2903201
BA;BARROPRETO;3365;2903300
BA;BELMONTE;3367;2903409
BA;BELOCAMPO;3369;2903508
BA;BIRITINGA;3371;2903607
BA;BOANOVA;3373;2903706
BA;BOAVISTADOTUPIM;3375;2903805
BA;BOMJESUSDALAPA;3377;2903904
BA;BONINAL;3379;2904001
BA;BOQUIRA;3381;2904100
BA;BOTUPORA;3383;2904209
BA;BREJOES;3385;2904308
BA;BREJOLANDIA;3387;2904407
BA;BROTASDEMACAUBAS;3389;2904506
BA;BRUMADO;3391;2904605
BA;BUERAREMA;3393;2904704
BA;CAATIBA;3395;2904803
BA;CACHOEIRA;3397;2904902
BA;CACULE;3399;2905008
BA;CAEM;3401;2905107
BA;CAETITE;3403;2905206
BA;CAFARNAUM;3405;2905305
BA;CAIRU;3407;2905404
BA;CALDEIRAOGRANDE;3409;2905503
BA;CAMACAN;3411;2905602
BA;CAMACARI;3413;2905701
BA;CAMAMU;3415;2905800
BA;CAMPOALEGREDELOURDES;3417;2905909
BA;CAMPOFORMOSO;3419;2906006
BA;CANAPOLIS;3421;2906105
BA;CANARANA;3423;2906204
BA;CANAVIEIRAS;3425;2906303
BA;CANDEAL;3427;2906402
BA;CANDEIAS;3429;2906501
BA;CANDIBA;3431;2906600
BA;CANDIDOSALES;3433;2906709
BA;CANSANCAO;3435;2906808
BA;CARAVELAS;3437;2906907
BA;CARDEALDASILVA;3439;2907004
BA;CARINHANHA;3441;2907103
BA;CASANOVA;3443;2907202
BA;CASTROALVES;3445;2907301
BA;CATOLANDIA;3447;2907400
BA;CATU;3449;2907509
BA;CENTRAL;3451;2907608
BA;CHORROCHO;3453;2907707
BA;CICERODANTAS;3455;2907806
BA;CIPO;3457;2907905
BA;COARACI;3459;2908002
BA;COCOS;3461;2908101
BA;CONCEICAODAFEIRA;3463;2908200
BA;CONCEICAODOALMEIDA;3465;2908309
BA;CONCEICAODOCOITE;3467;2908408
BA;CONCEICAODOJACUIPE;3469;2908507
BA;CONDE;3471;2908606
BA;CONDEUBA;3473;2908705
BA;CONTENDASDOSINCORA;3475;2908804
BA;CORACAODEMARIA;3477;2908903
BA;CORDEIROS;3479;2909000
BA;CORIBE;3481;2909109
BA;CORONELJOAOSA;3483;2909208
BA;CORRENTINA;3485;2909307
BA;COTEGIPE;3487;2909406
BA;CRAVOLANDIA;3489;2909505
BA;CRISOPOLIS;3491;2909604
BA;CRISTOPOLIS;3493;2909703
BA;CRUZDASALMAS;3495;2909802
BA;CURACA;3497;2909901
BA;DARIOMEIRA;3499;2910008
BA;DOMBASILIO;3501;2910107
BA;DOMMACEDOCOSTA;3503;2910206
BA;ELISIOMEDRADO;3505;2910305
BA;ENCRUZILHADA;3507;2910404
BA;ENTRERIOS;3509;2910503
BA;ESPLANADA;3511;2910602
BA;EUCLIDESDACUNHA;3513;2910701
BA;FEIRADESANTANA;3515;2910800
BA;FIRMINOALVES;3517;2910909
BA;FLORESTAAZUL;3519;2911006
BA;FORMOSADORIOPRETO;3521;2911105
BA;GANDU;3523;2911204
BA;GENTIODOOURO;3525;2911303
BA;GLORIA;3527;2911402
BA;GONGOGI;3529;2911501
BA;GOVERNADORMANGABEIRA;3531;2911600
BA;GUANAMBI;3533;2911709
BA;GUARATINGA;3535;2911808
BA;IACU;3537;2911907
BA;IBIASSUCE;3539;2912004
BA;IBICARAI;3541;2912103
BA;IBICOARA;3543;2912202
BA;IBICUI;3545;2912301
BA;IBIPEBA;3547;2912400
BA;SANTARITADECASSIA;3549;2928406
BA;IBIPITANGA;3551;2912509
BA;IBIQUERA;3553;2912608
BA;IBIRAPITANGA;3555;2912707
BA;IBIRAPUA;3557;2912806
BA;IBIRATAIA;3559;2912905
BA;IBITIARA;3561;2913002
BA;IBITITA;3563;2913101
BA;IBOTIRAMA;3565;2913200
BA;ICHU;3567;2913309
BA;IGAPORA;3569;2913408
BA;IGUAI;3571;2913507
BA;ILHEUS;3573;2913606
BA;INHAMBUPE;3575;2913705
BA;IPECAETA;3577;2913804
BA;IPIAU;3579;2913903
BA;IPIRA;3581;2914000
BA;IPUPIARA;3583;2914109
BA;IRAJUBA;3585;2914208
BA;IRAMAIA;3587;2914307
BA;IRAQUARA;3589;2914406
BA;IRARA;3591;2914505
BA;IRECE;3593;2914604
BA;ITABERABA;3595;2914703
BA;ITABUNA;3597;2914802
BA;ITACARE;3599;2914901
BA;ITAETE;3601;2915007
BA;ITAGI;3603;2915106
BA;ITAGIBA;3605;2915205
BA;ITAGIMIRIM;3607;2915304
BA;ITAJUDOCOLONIA;3609;2915403
BA;ITAJUIPE;3611;2915502
BA;ITAMARAJU;3613;2915601
BA;ITAMARI;3615;2915700
BA;ITAMBE;3617;2915809
BA;ITANAGRA;3619;2915908
BA;ITANHEM;3621;2916005
BA;ITAPARICA;3623;2916104
BA;ITAPE;3625;2916203
BA;ITAPEBI;3627;2916302
BA;ITAPETINGA;3629;2916401
BA;ITAPICURU;3631;2916500
BA;ITAPITANGA;3633;2916609
BA;ITAQUARA;3635;2916708
BA;ITARANTIM;3637;2916807
BA;ITIRUCU;3639;2916906
BA;ITIUBA;3641;2917003
BA;ITORORO;3643;2917102
BA;ITUACU;3645;2917201
BA;ITUBERA;3647;2917300
BA;JACARACI;3649;2917409
BA;JACOBINA;3651;2917508
BA;JAGUAQUARA;3653;2917607
BA;JAGUARARI;3655;2917706
BA;JAGUARIPE;3657;2917805
BA;JANDAIRA;3659;2917904
BA;JEQUIE;3661;2918001
BA;JEREMOABO;3663;2918100
BA;JIQUIRICA;3665;2918209
BA;JITAUNA;3667;2918308
BA;JUAZEIRO;3669;2918407
BA;JUSSARA;3671;2918506
BA;JUSSIAPE;3673;2918605
BA;LAFAIETECOUTINHO;3675;2918704
BA;LAJE;3677;2918803
BA;LAJEDAO;3679;2918902
BA;LAJEDINHO;3681;2919009
BA;LAMARAO;3683;2919108
BA;LAURODEFREITAS;3685;2919207
BA;LENCOIS;3687;2919306
BA;LICINIODEALMEIDA;3689;2919405
BA;LIVRAMENTODENOSSASENHORA;3691;2919504
BA;MACAJUBA;3693;2919603
BA;MACARANI;3695;2919702
BA;MACAUBAS;3697;2919801
BA;MACURURE;3699;2919900
BA;MAIQUINIQUE;3701;2920007
BA;MAIRI;3703;2920106
BA;MALHADA;3705;2920205
BA;MALHADADEPEDRAS;3707;2920304
BA;MANOELVITORINO;3709;2920403
BA;MARACAS;3711;2920502
BA;MARAGOGIPE;3713;2920601
BA;MARAU;3715;2920700
BA;MARCIONILIOSOUZA;3717;2920809
BA;MASCOTE;3719;2920908
BA;MATADESAOJOAO;3721;2921005
BA;MEDEIROSNETO;3723;2921104
BA;MIGUELCALMON;3725;2921203
BA;MILAGRES;3727;2921302
BA;MIRANGABA;3729;2921401
BA;MONTESANTO;3731;2921500
BA;MORPARA;3733;2921609
BA;MORRODOCHAPEU;3735;2921708
BA;MORTUGABA;3737;2921807
BA;MUCUGE;3739;2921906
BA;MUCURI;3741;2922003
BA;MUNDONOVO;3743;2922102
BA;MUNIZFERREIRA;3745;2922201
BA;MURITIBA;3747;2922300
BA;MUTUIPE;3749;2922409
BA;NAZARE;3751;2922508
BA;NILOPECANHA;3753;2922607
BA;NOVACANAA;3755;2922706
BA;NOVAITARANA;3757;2922805
BA;NOVASOURE;3759;2922904
BA;NOVAVICOSA;3761;2923001
BA;OLINDINA;3763;2923100
BA;OLIVEIRADOSBREJINHOS;3765;2923209
BA;OURICANGAS;3767;2923308
BA;PALMASDEMONTEALTO;3769;2923407
BA;PALMEIRAS;3771;2923506
BA;PARAMIRIM;3773;2923605
BA;PARATINGA;3775;2923704
BA;PARIPIRANGA;3777;2923803
BA;PAUBRASIL;3779;2923902
BA;PAULOAFONSO;3781;2924009
BA;PEDRAO;3783;2924108
BA;PEDROALEXANDRE;3785;2924207
BA;PIATA;3787;2924306
BA;PILAOARCADO;3789;2924405
BA;PINDAI;3791;2924504
BA;PINDOBACU;3793;2924603
BA;PIRIPA;3795;2924702
BA;PIRITIBA;3797;2924801
BA;PLANALTINO;3799;2924900
BA;PLANALTO;3801;2925006
BA;POCOES;3803;2925105
BA;POJUCA;3805;2925204
BA;PORTOSEGURO;3807;2925303
BA;POTIRAGUA;3809;2925402
BA;PRADO;3811;2925501
BA;PRESIDENTEDUTRA;3813;2925600
BA;PRESIDENTEJANIOQUADROS;3815;2925709
BA;QUEIMADAS;3817;2925808
BA;QUIJINGUE;3819;2925907
BA;REMANSO;3821;2926004
BA;RETIROLANDIA;3823;2926103
BA;RIACHAODASNEVES;3825;2926202
BA;RIACHAODOJACUIPE;3827;2926301
BA;RIACHODESANTANA;3829;2926400
BA;RIBEIRADOAMPARO;3831;2926509
BA;RIBEIRADOPOMBAL;3833;2926608
BA;RIODECONTAS;3835;2926707
BA;RIODOANTONIO;3837;2926806
BA;RIODOPIRES;3839;2926905
BA;RIOREAL;3841;2927002
BA;RODELAS;3843;2927101
BA;RUYBARBOSA;3845;2927200
BA;SALINASDAMARGARIDA;3847;2927309
BA;SALVADOR;3849;2927408
BA;SANTABARBARA;3851;2927507
BA;SANTABRIGIDA;3853;2927606
BA;SANTACRUZCABRALIA;3855;2927705
BA;SANTACRUZDAVITORIA;3857;2927804
BA;SANTAINES;3859;2927903
BA;SANTALUZ;3861;2928000
BA;SANTAMARIADAVITORIA;3863;2928109
BA;SANTANA;3865;2928208
BA;SANTANOPOLIS;3867;2928307
BA;SANTATERESINHA;3869;2928505
BA;SANTOAMARO;3871;2928604
BA;SANTOANTONIODEJESUS;3873;2928703
BA;SANTOESTEVAO;3875;2928802
BA;SAODESIDERIO;3877;2928901
BA;SAOFELIX;3879;2929008
BA;SAOFELIPE;3881;2929107
BA;SAOFRANCISCODOCONDE;3883;2929206
BA;SAOGONCALODOSCAMPOS;3885;2929305
BA;SAOMIGUELDASMATAS;3887;2929404
BA;SAOSEBASTIAODOPASSE;3889;2929503
BA;SAPEACU;3891;2929602
BA;SATIRODIAS;3893;2929701
BA;SAUDE;3895;2929800
BA;SEABRA;3897;2929909
BA;SEBASTIAOLARANJEIRAS;3899;2930006
BA;SENHORDOBONFIM;3901;2930105
BA;SENTOSE;3903;2930204
BA;SERRADOURADA;3905;2930402
BA;SERRAPRETA;3907;2930154
BA;SERRINHA;3909;2930501
BA;SERROLANDIA;3911;2930600
BA;SIMOESFILHO;3913;2930709
BA;SOUTOSOARES;3915;2930808
BA;TABOCASDOBREJOVELHO;3917;2930907
BA;TANHACU;3919;2931004
BA;TANQUINHO;3921;2931103
BA;TAPEROA;3923;2931202
BA;TAPIRAMUTA;3925;2931301
BA;TEODOROSAMPAIO;3927;2931400
BA;TEOFILANDIA;3929;2931509
BA;TEOLANDIA;3931;2931608
BA;TERRANOVA;3933;2931707
BA;TREMEDAL;3935;2931806
BA;TUCANO;3937;2931905
BA;UAUA;3939;2932002
BA;UBAIRA;3941;2932101
BA;UBAITABA;3943;2932200
BA;UBATA;3945;2932309
BA;UIBAI;3947;2932408
BA;UNA;3949;2932507
BA;URANDI;3951;2932606
BA;URUCUCA;3953;2932705
BA;UTINGA;3955;2932804
BA;VALENCA;3957;2932903
BA;VALENTE;3959;2933000
BA;VARZEADOPOCO;3961;2933109
BA;VERACRUZ;3963;2933208
BA;VITORIADACONQUISTA;3965;2933307
BA;WAGNER;3967;2933406
BA;WENCESLAUGUIMARAES;3969;2933505
BA;XIQUE-XIQUE;3971;2933604
BA;LAPAO;3973;2919157
BA;MAETINGA;3975;2919959
BA;MANSIDAO;3977;2920452
BA;NORDESTINA;3979;2922656
BA;PEDESERRA;3981;2924058
BA;PINTADAS;3983;2924652
BA;RAFAELJAMBEIRO;3985;2925956
BA;SANTALUZIA;3987;2928059
BA;SAOGABRIEL;3989;2929255
BA;TANQUENOVO;3991;2931053
BA;TEIXEIRADEFREITAS;3993;2931350
BA;VARZEANOVA;3995;2933158
BA;VARZEADAROCA;3997;2933059
BA;WANDERLEY;3999;2933455
MG;ABADIADOSDOURADOS;4001;3100104
MG;ABAETE;4003;3100203
MG;ABRECAMPO;4005;3100302
MG;ACAIACA;4007;3100401
MG;ACUCENA;4009;3100500
MG;AGUABOA;4011;3100609
MG;AGUACOMPRIDA;4013;3100708
MG;AGUANIL;4015;3100807
MG;AGUASFORMOSAS;4017;3100906
MG;AGUASVERMELHAS;4019;3101003
MG;AIMORES;4021;3101102
MG;AIURUOCA;4023;3101201
MG;ALAGOA;4025;3101300
MG;ALBERTINA;4027;3101409
MG;ALEMPARAIBA;4029;3101508
MG;ALFENAS;4031;3101607
MG;ALMENARA;4033;3101706
MG;ALPERCATA;4035;3101805
MG;ALPINOPOLIS;4037;3101904
MG;ALTEROSA;4039;3102001
MG;ALTORIODOCE;4041;3102100
MG;ALVARENGA;4043;3102209
MG;ALVINOPOLIS;4045;3102308
MG;ALVORADADEMINAS;4047;3102407
MG;AMPARODASERRA;4049;3102506
MG;ANDRADAS;4051;3102605
MG;CACHOEIRADEPAJEU;4053;3102704
MG;ANDRELANDIA;4055;3102803
MG;ANTONIOCARLOS;4057;3102902
MG;ANTONIODIAS;4059;3103009
MG;ANTONIOPRADODEMINAS;4061;3103108
MG;ARACAI;4063;3103207
MG;ARACITABA;4065;3103306
MG;ARACUAI;4067;3103405
MG;ARAGUARI;4069;3103504
MG;ARANTINA;4071;3103603
MG;ARAPONGA;4073;3103702
MG;ARAPUA;4075;3103801
MG;ARAUJOS;4077;3103900
MG;ARAXA;4079;3104007
MG;ARCEBURGO;4081;3104106
MG;ARCOS;4083;3104205
MG;AREADO;4085;3104304
MG;ARGIRITA;4087;3104403
MG;ARINOS;4089;3104502
MG;ASTOLFODUTRA;4091;3104601
MG;ATALEIA;4093;3104700
MG;AUGUSTODELIMA;4095;3104809
MG;BAEPENDI;4097;3104908
MG;BALDIM;4099;3105004
MG;BAMBUI;4101;3105103
MG;BANDEIRA;4103;3105202
MG;BANDEIRADOSUL;4105;3105301
MG;BARAODECOCAIS;4107;3105400
MG;BARAODEMONTEALTO;4109;3105509
MG;BARBACENA;4111;3105608
MG;BARRALONGA;4113;3105707
MG;TRESMARIAS;4115;3169356
MG;BARROSO;4117;3105905
MG;BELAVISTADEMINAS;4119;3106002
MG;BELMIROBRAGA;4121;3106101
MG;BELOHORIZONTE;4123;3106200
MG;BELOORIENTE;4125;3106309
MG;BELOVALE;4127;3106408
MG;BERILO;4129;3106507
MG;BERTOPOLIS;4131;3106606
MG;BETIM;4133;3106705
MG;BIASFORTES;4135;3106804
MG;BICAS;4137;3106903
MG;BIQUINHAS;4139;3107000
MG;BOAESPERANCA;4141;3107109
MG;BOCAINADEMINAS;4143;3107208
MG;BOCAIUVA;4145;3107307
MG;BOMDESPACHO;4147;3107406
MG;BOMJARDIMDEMINAS;4149;3107505
MG;BOMJESUSDAPENHA;4151;3107604
MG;BOMJESUSDOAMPARO;4153;3107703
MG;BOMJESUSDOGALHO;4155;3107802
MG;BOMREPOUSO;4157;3107901
MG;BOMSUCESSO;4159;3108008
MG;BONFIM;4161;3108107
MG;BONFINOPOLISDEMINAS;4163;3108206
MG;BORDADAMATA;4165;3108305
MG;BOTELHOS;4167;3108404
MG;BOTUMIRIM;4169;3108503
MG;BRASILIADEMINAS;4171;3108602
MG;BRASPIRES;4173;3108701
MG;BRAUNAS;4175;3108800
MG;BRASOPOLIS;4177;3108909
MG;BRUMADINHO;4179;3109006
MG;BUENOBRANDAO;4181;3109105
MG;BUENOPOLIS;4183;3109204
MG;BURITIS;4185;3109303
MG;BURITIZEIRO;4187;3109402
MG;CABOVERDE;4189;3109501
MG;CACHOEIRADAPRATA;4191;3109600
MG;CACHOEIRADEMINAS;4193;3109709
MG;CACHOEIRADOURADA;4195;3109808
MG;CAETANOPOLIS;4197;3109907
MG;CAETE;4199;3110004
MG;CAIANA;4201;3110103
MG;CAJURI;4203;3110202
MG;CALDAS;4205;3110301
MG;CAMACHO;4207;3110400
MG;CAMANDUCAIA;4209;3110509
MG;CAMBUI;4211;3110608
MG;CAMBUQUIRA;4213;3110707
MG;CAMPANARIO;4215;3110806
MG;CAMPANHA;4217;3110905
MG;CAMPESTRE;4219;3111002
MG;CAMPINAVERDE;4221;3111101
MG;CAMPOBELO;4223;3111200
MG;CAMPODOMEIO;4225;3111309
MG;CAMPOFLORIDO;4227;3111408
MG;CAMPOSALTOS;4229;3111507
MG;CAMPOSGERAIS;4231;3111606
MG;CANAA;4233;3111705
MG;CANAPOLIS;4235;3111804
MG;CANAVERDE;4237;3111903
MG;CANDEIAS;4239;3112000
MG;CAPARAO;4241;3112109
MG;CAPELANOVA;4243;3112208
MG;CAPELINHA;4245;3112307
MG;CAPETINGA;4247;3112406
MG;CAPIMBRANCO;4249;3112505
MG;CAPINOPOLIS;4251;3112604
MG;CAPITAOENEAS;4253;3112703
MG;CAPITOLIO;4255;3112802
MG;CAPUTIRA;4257;3112901
MG;CARAI;4259;3113008
MG;CARANAIBA;4261;3113107
MG;CARANDAI;4263;3113206
MG;CARANGOLA;4265;3113305
MG;CARATINGA;4267;3113404
MG;CARBONITA;4269;3113503
MG;CAREACU;4271;3113602
MG;CARLOSCHAGAS;4273;3113701
MG;CARMESIA;4275;3113800
MG;CARMODACACHOEIRA;4277;3113909
MG;CARMODAMATA;4279;3114006
MG;CARMODEMINAS;4281;3114105
MG;CARMODOCAJURU;4283;3114204
MG;CARMODOPARANAIBA;4285;3114303
MG;CARMODORIOCLARO;4287;3114402
MG;CARMOPOLISDEMINAS;4289;3114501
MG;CARRANCAS;4291;3114600
MG;CARVALHOPOLIS;4293;3114709
MG;CARVALHOS;4295;3114808
MG;CASAGRANDE;4297;3114907
MG;CASCALHORICO;4299;3115003
MG;CASSIA;4301;3115102
MG;CONCEICAODABARRADEMINAS;4303;3115201
MG;CATAGUASES;4305;3115300
MG;CATASALTASDANORUEGA;4307;3115409
MG;CAXAMBU;4309;3115508
MG;CEDRODOABAETE;4311;3115607
MG;CENTRALDEMINAS;4313;3115706
MG;CENTRALINA;4315;3115805
MG;CHACARA;4317;3115904
MG;CHALE;4319;3116001
MG;CHAPADADONORTE;4321;3116100
MG;CHIADOR;4323;3116209
MG;CIPOTANEA;4325;3116308
MG;CLARAVAL;4327;3116407
MG;CLARODOSPOCOES;4329;3116506
MG;CLAUDIO;4331;3116605
MG;COIMBRA;4333;3116704
MG;COLUNA;4335;3116803
MG;COMENDADORGOMES;4337;3116902
MG;COMERCINHO;4339;3117009
MG;CONCEICAODAAPARECIDA;4341;3117108
MG;CONCEICAODASPEDRAS;4343;3117207
MG;CONCEICAODASALAGOAS;4345;3117306
MG;CONCEICAODEIPANEMA;4347;3117405
MG;CONCEICAODOMATODENTRO;4349;3117504
MG;CONCEICAODOPARA;4351;3117603
MG;CONCEICAODORIOVERDE;4353;3117702
MG;CONCEICAODOSOUROS;4355;3117801
MG;CONGONHAL;4357;3117900
MG;CONGONHAS;4359;3118007
MG;CONGONHASDONORTE;4361;3118106
MG;CONQUISTA;4363;3118205
MG;CONSELHEIROLAFAIETE;4365;3118304
MG;CONSELHEIROPENA;4367;3118403
MG;CONSOLACAO;4369;3118502
MG;CONTAGEM;4371;3118601
MG;COQUEIRAL;4373;3118700
MG;CORACAODEJESUS;4375;3118809
MG;CORDISBURGO;4377;3118908
MG;CORDISLANDIA;4379;3119005
MG;CORINTO;4381;3119104
MG;COROACI;4383;3119203
MG;COROMANDEL;4385;3119302
MG;CORONELFABRICIANO;4387;3119401
MG;CORONELMURTA;4389;3119500
MG;CORONELPACHECO;4391;3119609
MG;CORONELXAVIERCHAVES;4393;3119708
MG;CORREGODANTA;4395;3119807
MG;CORREGODOBOMJESUS;4397;3119906
MG;CORREGONOVO;4399;3120003
MG;COUTODEMAGALHAESDEMINAS;4401;3120102
MG;CRISTAIS;4403;3120201
MG;CRISTALIA;4405;3120300
MG;CRISTIANOOTONI;4407;3120409
MG;CRISTINA;4409;3120508
MG;CRUCILANDIA;4411;3120607
MG;CRUZEIRODAFORTALEZA;4413;3120706
MG;CRUZILIA;4415;3120805
MG;CURVELO;4417;3120904
MG;DATAS;4419;3121001
MG;DELFIMMOREIRA;4421;3121100
MG;DELFINOPOLIS;4423;3121209
MG;DESCOBERTO;4425;3121308
MG;DESTERRODEENTRERIOS;4427;3121407
MG;DESTERRODOMELO;4429;3121506
MG;DIAMANTINA;4431;3121605
MG;DIOGODEVASCONCELOS;4433;3121704
MG;DIONISIO;4435;3121803
MG;DIVINESIA;4437;3121902
MG;DIVINO;4439;3122009
MG;DIVINODASLARANJEIRAS;4441;3122108
MG;DIVINOLANDIADEMINAS;4443;3122207
MG;DIVINOPOLIS;4445;3122306
MG;DIVISANOVA;4447;3122405
MG;DOMCAVATI;4449;3122504
MG;DOMJOAQUIM;4451;3122603
MG;DOMSILVERIO;4453;3122702
MG;DOMVICOSO;4455;3122801
MG;DONAEUZEBIA;4457;3122900
MG;DORESDECAMPOS;4459;3123007
MG;DORESDEGUANHAES;4461;3123106
MG;DORESDOINDAIA;4463;3123205
MG;DORESDOTURVO;4465;3123304
MG;DORESOPOLIS;4467;3123403
MG;DOURADOQUARA;4469;3123502
MG;ELOIMENDES;4471;3123601
MG;ENGENHEIROCALDAS;4473;3123700
MG;ENGENHEIRONAVARRO;4475;3123809
MG;ENTRERIOSDEMINAS;4477;3123908
MG;ERVALIA;4479;3124005
MG;ESMERALDAS;4481;3124104
MG;ESPERAFELIZ;4483;3124203
MG;ESPINOSA;4485;3124302
MG;ESPIRITOSANTODODOURADO;4487;3124401
MG;ESTIVA;4489;3124500
MG;ESTRELADALVA;4491;3124609
MG;ESTRELADOINDAIA;4493;3124708
MG;ESTRELADOSUL;4495;3124807
MG;EUGENOPOLIS;4497;3124906
MG;EWBANKDACAMARA;4499;3125002
MG;EXTREMA;4501;3125101
MG;FAMA;4503;3125200
MG;FARIALEMOS;4505;3125309
MG;FELICIODOSSANTOS;4507;3125408
MG;SAOGONCALODORIOPRETO;4509;3125507
MG;FELISBURGO;4511;3125606
MG;FELIXLANDIA;4513;3125705
MG;FERNANDESTOURINHO;4515;3125804
MG;FERROS;4517;3125903
MG;FLORESTAL;4519;3126000
MG;FORMIGA;4521;3126109
MG;FORMOSO;4523;3126208
MG;FORTALEZADEMINAS;4525;3126307
MG;FORTUNADEMINAS;4527;3126406
MG;FRANCISCOBADARO;4529;3126505
MG;FRANCISCODUMONT;4531;3126604
MG;FRANCISCOSA;4533;3126703
MG;FREIGASPAR;4535;3126802
MG;FREIINOCENCIO;4537;3126901
MG;FRONTEIRA;4539;3127008
MG;FRUTAL;4541;3127107
MG;FUNILANDIA;4543;3127206
MG;GALILEIA;4545;3127305
MG;GONCALVES;4547;3127404
MG;GONZAGA;4549;3127503
MG;GOUVEA;4551;3127602
MG;GOVERNADORVALADARES;4553;3127701
MG;GRAOMOGOL;4555;3127800
MG;GRUPIARA;4557;3127909
MG;GUANHAES;4559;3128006
MG;GUAPE;4561;3128105
MG;GUARACIABA;4563;3128204
MG;GUARANESIA;4565;3128303
MG;GUARANI;4567;3128402
MG;GUARARA;4569;3128501
MG;GUARDA-MOR;4571;3128600
MG;GUAXUPE;4573;3128709
MG;GUIDOVAL;4575;3128808
MG;GUIMARANIA;4577;3128907
MG;GUIRICEMA;4579;3129004
MG;GURINHATA;4581;3129103
MG;HELIODORA;4583;3129202
MG;IAPU;4585;3129301
MG;IBERTIOGA;4587;3129400
MG;IBIA;4589;3129509
MG;IBIAI;4591;3129608
MG;IBIRACI;4593;3129707
MG;IBIRITE;4595;3129806
MG;IBITIURADEMINAS;4597;3129905
MG;IBITURUNA;4599;3130002
MG;IGARAPE;4601;3130101
MG;IGARATINGA;4603;3130200
MG;IGUATAMA;4605;3130309
MG;IJACI;4607;3130408
MG;ILICINEA;4609;3130507
MG;INCONFIDENTES;4611;3130606
MG;INDIANOPOLIS;4613;3130705
MG;INGAI;4615;3130804
MG;INHAPIM;4617;3130903
MG;INHAUMA;4619;3131000
MG;INIMUTABA;4621;3131109
MG;IPANEMA;4623;3131208
MG;IPATINGA;4625;3131307
MG;IPIACU;4627;3131406
MG;IPUIUNA;4629;3131505
MG;IRAIDEMINAS;4631;3131604
MG;ITABIRA;4633;3131703
MG;ITABIRINHA;4635;3131802
MG;ITABIRITO;4637;3131901
MG;ITACAMBIRA;4639;3132008
MG;ITACARAMBI;4641;3132107
MG;ITAGUARA;4643;3132206
MG;ITAIPE;4645;3132305
MG;ITAJUBA;4647;3132404
MG;ITAMARANDIBA;4649;3132503
MG;ITAMARATIDEMINAS;4651;3132602
MG;ITAMBACURI;4653;3132701
MG;ITAMBEDOMATODENTRO;4655;3132800
MG;ITAMOGI;4657;3132909
MG;ITAMONTE;4659;3133006
MG;ITANHANDU;4661;3133105
MG;ITANHOMI;4663;3133204
MG;ITAOBIM;4665;3133303
MG;ITAPAGIPE;4667;3133402
MG;ITAPECERICA;4669;3133501
MG;ITAPEVA;4671;3133600
MG;ITATIAIUCU;4673;3133709
MG;ITAUNA;4675;3133808
MG;ITAVERAVA;4677;3133907
MG;ITINGA;4679;3134004
MG;ITUETA;4681;3134103
MG;ITUIUTABA;4683;3134202
MG;ITUMIRIM;4685;3134301
MG;ITURAMA;4687;3134400
MG;ITUTINGA;4689;3134509
MG;JABOTICATUBAS;4691;3134608
MG;JACINTO;4693;3134707
MG;JACUI;4695;3134806
MG;JACUTINGA;4697;3134905
MG;JAGUARACU;4699;3135001
MG;JANAUBA;4701;3135100
MG;JANUARIA;4703;3135209
MG;JAPARAIBA;4705;3135308
MG;JECEABA;4707;3135407
MG;JEQUERI;4709;3135506
MG;JEQUITAI;4711;3135605
MG;JEQUITIBA;4713;3135704
MG;JEQUITINHONHA;4715;3135803
MG;JESUANIA;4717;3135902
MG;JOAIMA;4719;3136009
MG;JOANESIA;4721;3136108
